"coffeid","typeid","value"
831,5,"finca mata larga"
831,6,""
831,7,"fortAfA-n de las flores"
831,8,"MODESTO LANDEROS FLORES"
831,9,"1 kg"
831,10,"AMECAFE"
831,11,"2012"
831,12,"Bourbon"
831,13,"Washed / Wet"
831,14,"Green"
831,15,"AMECAFE"
831,16,"m"
832,1,"Arabica"
832,2,"nucoffee"
832,3,"Brazil"
832,4,"sitAfA-o corrego da olaria/sAfAo caetano"
832,5,""
832,6,"nucoffee"
832,7,"grama valley"
832,8,"Fioravante Malagutti"
832,9,"60 kg"
832,10,"NUCOFFEE"
832,11,"2012"
832,12,"Mundo Novo"
832,13,"Natural / Dry"
832,14,"Green"
832,15,"NUCOFFEE"
832,16,"m"
833,1,"Arabica"
833,2,"exportadora de cafe condor s.a"
833,3,"Colombia"
833,4,""
833,5,"trilladora bonanza - armenia quindio"
833,6,""
833,7,"cundinamarca"
833,8,"Exportadora de CafAfA(C) CAfAndor S.A"
833,9,"70 kg"
833,10,"AlmacafAfA(C)"
833,11,"4T/2010"
833,12,""
833,13,""
833,14,""
833,15,"AlmacafAfA(C)"
833,16,"m"
834,1,"Arabica"
834,2,"juan luis alvarado romero"
834,3,"Guatemala"
834,4,"la esmeralda"
834,5,"beneficio ixchel"
834,6,"unex guatemala, s.a."
834,7,"oriente"
834,8,"JESUS RAMIREZ"
834,9,"69 kg"
834,10,"Asociacion Nacional Del CafAfA(C)"
834,11,"2017"
834,12,"Bourbon"
834,13,"Washed / Wet"
834,14,"Green"
834,15,"Asociacion Nacional Del CafAfA(C)"
834,16,"ft"
835,1,"Arabica"
835,2,"troy quimby"
835,3,"Costa Rica"
835,4,"estate la patricia"
835,5,"micro beneficio la cabaAfA+/-a-javier meza"
835,6,"bold coast coffee"
835,7,"tarrazu"
835,8,"Manuel Montero"
835,9,"46 kg"
835,10,"Specialty Coffee Association"
835,11,"2016"
835,12,"Catuai"
835,13,"Pulped natural / honey"
835,14,"Green"
835,15,"Specialty Coffee Association"
835,16,"m"
836,1,"Arabica"
836,2,"gabriel barbara"
836,3,"Brazil"
836,4,"helena"
836,5,"copag"
836,6,"volcafe ltda."
836,7,"monte carmelo"
836,8,"Helena Pingnatti Ricci"
836,9,"59 kg"
836,10,"Brazil Specialty Coffee Association"
836,11,"2016"
836,12,"Mundo Novo"
836,13,"Natural / Dry"
836,14,"Green"
836,15,"Brazil Specialty Coffee Association"
836,16,"m"
837,1,"Arabica"
837,2,"aulia arif syahri"
837,3,"Indonesia"
837,4,"mudar"
837,5,"pt. olam indonesia"
837,6,"pt. olam indonesia"
837,7,"bali"
837,8,"MUDAR"
837,9,"30 kg"
837,10,"Specialty Coffee Association"
837,11,"2015"
837,12,"Other"
837,13,"Other"
837,14,"Green"
837,15,"Specialty Coffee Association"
837,16,"m"
838,1,"Arabica"
838,2,"juan luis alvarado romero"
838,3,"Guatemala"
838,4,"chapultepec"
838,5,"beneficio ixchel"
838,6,"unex guatemala, s.a."
838,7,"norte"
838,8,"CHAPULTEPEC"
838,9,"69 kg"
838,10,"Asociacion Nacional Del CafAfA(C)"
838,11,"2015"
838,12,"Bourbon"
838,13,"Washed / Wet"
838,14,"Green"
838,15,"Asociacion Nacional Del CafAfA(C)"
838,16,"m"
839,1,"Arabica"
839,2,"ipanema coffees"
839,3,"Brazil"
839,4,"rio verde"
839,5,"ipanema comercial e exportadora sa"
839,6,"ipanema coffees"
839,7,"south of minas"
839,8,"Ipanema AgrAfA-cola SA"
839,9,"2 kg"
839,10,"Brazil Specialty Coffee Association"
839,11,"2015/2016"
839,12,"Yellow Bourbon"
839,13,"Natural / Dry"
839,14,"Green"
839,15,"Brazil Specialty Coffee Association"
839,16,"m"
840,1,"Arabica"
840,2,"ipanema coffees"
840,3,"Brazil"
840,4,"rio verde"
840,5,"ipanema comercial e exportadora sa"
840,6,"ipanema coffees"
840,7,"south of minas"
840,8,"Ipanema AgrAfA-cola SA"
840,9,"2 kg"
840,10,"Brazil Specialty Coffee Association"
840,11,"2015/2016"
840,12,"Yellow Bourbon"
840,13,"Natural / Dry"
840,14,"Green"
840,15,"Brazil Specialty Coffee Association"
840,16,"m"
841,1,"Arabica"
841,2,"u mg mg"
841,3,"Myanmar"
841,4,"wat-ka-bu"
841,5,""
841,6,""
841,7,"ywar ngan"
841,8,"U Mg Mg"
841,9,"2 kg"
841,10,"Coffee Quality Institute"
841,11,"2015"
841,12,"Catuai"
841,13,"Washed / Wet"
841,14,"Green"
841,15,"Coffee Quality Institute"
841,16,"m"
842,1,"Arabica"
842,2,"viridiana"
842,3,"Mexico"
842,4,"rancho bonito"
842,5,"rancho bonito"
842,6,"agroindustrias unidas de mexico sa de cv"
842,7,"chiapas"
842,8,"MARTINIANO A. MORENO ALVARADO"
842,9,"2 kg"
842,10,"AsociaciAfAn Mexicana De CafAfA(C)s y CafeterAfA-as De Especialidad A.C."
842,11,"2015"
842,12,"Catuai"
842,13,"Washed / Wet"
842,14,"Green"
842,15,"AsociaciAfAn Mexicana De CafAfA(C)s y CafeterAfA-as De Especialidad A.C."
842,16,"m"
843,1,"Arabica"
843,2,"cadexsa"
843,3,"Honduras"
843,4,"cerro bueno"
843,5,"cadexsa"
843,6,"cadexsa"
843,7,"marcala"
843,8,"JOSE OMAR ACOSTA"
843,9,"1 kg"
843,10,"Instituto HondureAfA+/-o del CafAfA(C)"
843,11,"2015"
843,12,"Catuai"
843,13,"Washed / Wet"
843,14,"Green"
843,15,"Instituto HondureAfA+/-o del CafAfA(C)"
843,16,"m"
844,1,"Arabica"
844,2,"cafetalera internacional cafinter, s.a."
844,3,"Costa Rica"
844,4,"el patalillo"
844,5,"el patalillo"
844,6,"cafetalera internacional cafinter, s.a."
844,7,"tres rios"
844,8,"JOSE FRANCISCO GONZALEZ"
844,9,"18975 kg"
844,10,"Specialty Coffee Association of Costa Rica"
844,11,"2015"
844,12,"Caturra"
844,13,"Washed / Wet"
844,14,"Green"
844,15,"Specialty Coffee Association of Costa Rica"
844,16,"m"
845,1,"Arabica"
845,2,"lin, che-hao krude ???"
845,3,"Taiwan"
845,4,"gao chun fang ???"
845,5,"gao chun fang ???"
845,6,"taiwan coffee laboratory"
845,7,"dongshan dist., tainan city ??????"
845,8,"LIN SIN JI ???"
845,9,"5 kg"
845,10,"Specialty Coffee Association"
845,11,"2014"
845,12,"Typica"
845,13,"Washed / Wet"
845,14,"Green"
845,15,"Specialty Coffee Association"
845,16,"m"
846,1,"Arabica"
846,2,"essencecoffee"
846,3,"Indonesia"
846,4,"dozen small farmer"
846,5,""
846,6,"essence coffee"
846,7,"lington nihuta"
846,8,""
846,9,"10 kg"
846,10,"Blossom Valley International"
846,11,"2014"
846,12,"Typica"
846,13,"Other"
846,14,"None"
846,15,"Blossom Valley International"
846,16,"m"
847,1,"Arabica"
847,2,"afca"
847,3,"Malawi"
847,4,"kakoma"
847,5,"mzuzu coffee coop union"
847,6,"mzuzu coffee planters coop union"
847,7,"kakoma"
847,8,"Mzuzu Coffee Coop Union"
847,9,"60 kg"
847,10,"Africa Fine Coffee Association"
847,11,"2014"
847,12,"Gesha"
847,13,"Washed / Wet"
847,14,"Green"
847,15,"Africa Fine Coffee Association"
847,16,"m"
848,1,"Arabica"
848,2,"ipanema coffees"
848,3,"Brazil"
848,4,"rio verde"
848,5,"ipanema coffees"
848,6,"ipanema coffees"
848,7,"south of minas"
848,8,"Ipanema AgrAfA-cola SA"
848,9,"2 kg"
848,10,"Specialty Coffee Association"
848,11,"2014/2015"
848,12,"Bourbon"
848,13,"Natural / Dry"
848,14,"Green"
848,15,"Specialty Coffee Association"
848,16,"m"
849,1,"Arabica"
849,2,""
849,3,"Honduras"
849,4,"gran manzana y el aguacate"
849,5,"cigrah sps"
849,6,"cigrah"
849,7,"comayagua"
849,8,"TomAfA!s Sosa, Juan Damaso"
849,9,"1 kg"
849,10,"Instituto HondureAfA+/-o del CafAfA(C)"
849,11,"2014"
849,12,"Caturra"
849,13,"Natural / Dry"
849,14,"Green"
849,15,"Instituto HondureAfA+/-o del CafAfA(C)"
849,16,"m"
850,1,"Arabica"
850,2,"kurt kappeli"
850,3,"Mexico"
850,4,"various"
850,5,"cafe gourmet de sierra azul sc"
850,6,"globus coffee"
850,7,"siltepec el triunfo, chiapas, mexico"
850,8,"various small producers"
850,9,"2 kg"
850,10,"Specialty Coffee Association"
850,11,"2014"
850,12,"Typica"
850,13,"Washed / Wet"
850,14,"Green"
850,15,"Specialty Coffee Association"
850,16,"m"
851,1,"Arabica"
851,2,"racafe & cia s.c.a"
851,3,"Colombia"
851,4,""
851,5,""
851,6,"racafe & cia s.c.a"
851,7,"huila"
851,8,"LA PLATA"
851,9,"70 kg"
851,10,"AlmacafAfA(C)"
851,11,"2013"
851,12,"Caturra"
851,13,"Washed / Wet"
851,14,"Bluish-Green"
851,15,"AlmacafAfA(C)"
851,16,"m"
852,1,"Arabica"
852,2,"kona pacific farmers cooperative"
852,3,"United States (Hawaii)"
852,4,""
852,5,""
852,6,"kona pacific farmers cooperative"
852,7,"kona"
852,8,""
852,9,"100 lbs"
852,10,"Specialty Coffee Association"
852,11,"2012"
852,12,"Hawaiian Kona"
852,13,"Natural / Dry"
852,14,"Bluish-Green"
852,15,"Specialty Coffee Association"
852,16,"ft"
853,1,"Arabica"
853,2,"jacques pereira carneiro"
853,3,"Brazil"
853,4,"sertao farm"
853,5,"armazens gerais cocarive"
853,6,"exportadora de cafAfA(C)s carmo de minas ltda"
853,7,"sul de minas"
853,8,"NAZARETH DIAS PEREIRA"
853,9,"60 kg"
853,10,"Specialty Coffee Association"
853,11,"2012"
853,12,"Bourbon"
853,13,"Semi-washed / Semi-pulped"
853,14,"Bluish-Green"
853,15,"Specialty Coffee Association"
853,16,"m"
854,1,"Arabica"
854,2,"juan luis alvarado romero"
854,3,"Guatemala"
854,4,"el sacramento"
854,5,"beneficio ixchel"
854,6,"unex guatemala, s.a."
854,7,"oriente"
854,8,"LUIS RODRIGUEZ"
854,9,"69 kg"
854,10,"Asociacion Nacional Del CafAfA(C)"
854,11,"2013"
854,12,"Bourbon"
854,13,"Washed / Wet"
854,14,"Green"
854,15,"Asociacion Nacional Del CafAfA(C)"
854,16,"ft"
855,1,"Arabica"
855,2,"christina dusing"
855,3,"Mexico"
855,4,"finca muxbal"
855,5,"ecc beneficio veracruz"
855,6,""
855,7,"veracruz"
855,8,"MARIA MAGDALENA LUETHJE Y GRIS"
855,9,"1 kg"
855,10,"AMECAFE"
855,11,"2012"
855,12,"Bourbon"
855,13,"Washed / Wet"
855,14,"Green"
855,15,"AMECAFE"
855,16,"m"
856,1,"Arabica"
856,2,"jorge francisco martinez hachity"
856,3,"Mexico"
856,4,"el deseo"
856,5,"beneficio el grande"
856,6,""
856,7,"coatepec"
856,8,"JORGE FRANCISCO MARTINEZ HACHITY"
856,9,"1 kg"
856,10,"AMECAFE"
856,11,"2012"
856,12,"Typica"
856,13,"Semi-washed / Semi-pulped"
856,14,"Green"
856,15,"AMECAFE"
856,16,"m"
857,1,"Arabica"
857,2,"nucoffee"
857,3,"Brazil"
857,4,"cianorte"
857,5,""
857,6,""
857,7,"cerrado"
857,8,"Marilsa de Fatima Peternela"
857,9,"60 kg"
857,10,"NUCOFFEE"
857,11,"2011"
857,12,"Mundo Novo"
857,13,""
857,14,""
857,15,"NUCOFFEE"
857,16,"m"
858,1,"Arabica"
858,2,"exportadora de cafe condor s.a"
858,3,"Colombia"
858,4,""
858,5,"triladora bonanza-armenia"
858,6,""
858,7,"huila"
858,8,""
858,9,"70 kg"
858,10,"AlmacafAfA(C)"
858,11,"1t/2011"
858,12,""
858,13,""
858,14,""
858,15,"AlmacafAfA(C)"
858,16,"m"
859,1,"Arabica"
859,2,"kona pacific farmers cooperative"
859,3,"United States (Hawaii)"
859,4,"kona pacific farmers cooperative"
859,5,"kona pacific farmers cooperative"
859,6,""
859,7,"kona"
859,8,""
859,9,"0 lbs"
859,10,"Specialty Coffee Association"
859,11,""
859,12,""
859,13,""
859,14,""
859,15,"Specialty Coffee Association"
859,16,"ft"
860,1,"Arabica"
860,2,"juan luis alvarado romero"
860,3,"Guatemala"
860,4,"las merceditas"
860,5,"beneficio ixchel"
860,6,"unex guatemala, s.a."
860,7,"san marcos"
860,8,"ANGEL DE LEON"
860,9,"69 kg"
860,10,"Asociacion Nacional Del CafAfA(C)"
860,11,"2017"
860,12,"Bourbon"
860,13,"Washed / Wet"
860,14,"Green"
860,15,"Asociacion Nacional Del CafAfA(C)"
860,16,"m"
861,1,"Arabica"
861,2,"sunvirtue co., ltd."
861,3,"Vietnam"
861,4,"apollo estate"
861,5,"apollo estate"
861,6,"sunvirtue co., ltd."
861,7,"vietnam"
861,8,"Richard Yeh"
861,9,"2 kg"
861,10,"Specialty Coffee Association"
861,11,"2014"
861,12,"Caturra"
861,13,"Washed / Wet"
861,14,"Bluish-Green"
861,15,"Specialty Coffee Association"
861,16,"m"
862,1,"Arabica"
862,2,"ngorogoro convenant estate"
862,3,"Tanzania, United Republic Of"
862,4,"ngorogoro convenant estate"
862,5,"ngorogoro convenant estate"
862,6,"ngorogoro convenant estate"
862,7,"ngorogoro"
862,8,"Ngorogoro Convenant Estate"
862,9,"60 kg"
862,10,"Africa Fine Coffee Association"
862,11,"2014"
862,12,"Other"
862,13,"Washed / Wet"
862,14,"Bluish-Green"
862,15,"Africa Fine Coffee Association"
862,16,"m"
863,1,"Arabica"
863,2,"cafe politico"
863,3,"Brazil"
863,4,""
863,5,""
863,6,"cafe politico"
863,7,""
863,8,""
863,9,"5 lbs"
863,10,"Specialty Coffee Association"
863,11,"2013"
863,12,""
863,13,"Natural / Dry"
863,14,"Bluish-Green"
863,15,"Specialty Coffee Association"
863,16,"m"
864,1,"Arabica"
864,2,"saul m. hernandez ramirez"
864,3,"Mexico"
864,4,"los magueyes"
864,5,"en santa maria temaxcalapa"
864,6,""
864,7,"tenango de doria, hidalgo"
864,8,"PEREZ LEMUS, FELIX"
864,9,"1 kg"
864,10,"AMECAFE"
864,11,"2012"
864,12,"Bourbon"
864,13,"Washed / Wet"
864,14,"None"
864,15,"AMECAFE"
864,16,"m"
865,1,"Arabica"
865,2,"sergio landa alarcon"
865,3,"Mexico"
865,4,"finca tepictla"
865,5,"tepictla y xalapa veracruz"
865,6,""
865,7,"tepictla"
865,8,"SERGIO LANDA ALARCON"
865,9,"1 kg"
865,10,"AMECAFE"
865,11,"2012"
865,12,"Mundo Novo"
865,13,"Washed / Wet"
865,14,"Green"
865,15,"AMECAFE"
865,16,"m"
866,1,"Arabica"
866,2,"diego manuel woolrich ramirez"
866,3,"Mexico"
866,4,"arroyo triste, arroyo triste, san jose vista hermosa"
866,5,"arroyo triste, arroyo triste, san jose vista hermosa"
866,6,""
866,7,"oaxaca"
866,8,"CENEN TORRES CORTES, AVELINO TORES CORTES, JUAN VENTURA GUZMAN"
866,9,"1 kg"
866,10,"AMECAFE"
866,11,"2012"
866,12,"Typica"
866,13,"Washed / Wet"
866,14,"Green"
866,15,"AMECAFE"
866,16,"m"
867,1,"Arabica"
867,2,"armando luis pohlenz martinez"
867,3,"Mexico"
867,4,""
867,5,"finca custepec"
867,6,"beneficio custepec s.a. de c.v."
867,7,"la concordia"
867,8,"ARMANDO LUIS POHLENZ MARTINEZ"
867,9,"1 kg"
867,10,"AMECAFE"
867,11,"2012"
867,12,"Caturra"
867,13,"Washed / Wet"
867,14,"Green"
867,15,"AMECAFE"
867,16,"m"
868,1,"Arabica"
868,2,"enrique eduardo lopez aguilar"
868,3,"Mexico"
868,4,"santa cruz - pante doAfA+/-a graciela"
868,5,""
868,6,"finca las nubes"
868,7,"la concordia"
868,8,"GRACIELA AGUILAR PERALTA"
868,9,"1 kg"
868,10,"AMECAFE"
868,11,"2012"
868,12,"Typica"
868,13,"Washed / Wet"
868,14,""
868,15,"AMECAFE"
868,16,"m"
869,1,"Arabica"
869,2,"exportadora de cafe condor s.a"
869,3,"Colombia"
869,4,""
869,5,"trilladora bonanza - armenia quindioa"
869,6,"exportadora de cafe condor s.a"
869,7,"huila"
869,8,""
869,9,"70 kg"
869,10,"AlmacafAfA(C)"
869,11,"2011"
869,12,"Caturra"
869,13,"Washed / Wet"
869,14,"Green"
869,15,"AlmacafAfA(C)"
869,16,"m"
870,1,"Arabica"
870,2,"racafe & cia s.c.a"
870,3,"Colombia"
870,4,""
870,5,""
870,6,""
870,7,"huila"
870,8,"La Plata"
870,9,"70 kg"
870,10,"AlmacafAfA(C)"
870,11,"Mayo a Julio"
870,12,""
870,13,""
870,14,""
870,15,"AlmacafAfA(C)"
870,16,"m"
871,1,"Arabica"
871,2,"ipanema coffees"
871,3,"Brazil"
871,4,"fazenda capoeirnha"
871,5,"dry mill"
871,6,"ipanema coffees"
871,7,"south of minas"
871,8,"Ipanema Agricola S.A"
871,9,"60 kg"
871,10,"Brazil Specialty Coffee Association"
871,11,"2017 / 2018"
871,12,"Bourbon"
871,13,"Natural / Dry"
871,14,"Green"
871,15,"Brazil Specialty Coffee Association"
871,16,"m"
872,1,"Arabica"
872,2,"juan luis alvarado romero"
872,3,"Guatemala"
872,4,"las merceditas"
872,5,"beneficio ixchel"
872,6,"unex guatemala, s.a."
872,7,"san marcos"
872,8,"ANGEL DE LEON"
872,9,"69 kg"
872,10,"Asociacion Nacional Del CafAfA(C)"
872,11,"2017"
872,12,"Bourbon"
872,13,"Washed / Wet"
872,14,"Green"
872,15,"Asociacion Nacional Del CafAfA(C)"
872,16,"m"
873,1,"Arabica"
873,2,"juan luis alvarado romero"
873,3,"Guatemala"
873,4,"la esmeralda"
873,5,"beneficio ixchel"
873,6,"unex guatemala, s.a."
873,7,"santa rosa"
873,8,"JESUS RAMIREZ"
873,9,"69 kg"
873,10,"Asociacion Nacional Del CafAfA(C)"
873,11,"2017"
873,12,"Bourbon"
873,13,"Washed / Wet"
873,14,"Green"
873,15,"Asociacion Nacional Del CafAfA(C)"
873,16,"ft"
874,1,"Arabica"
874,2,"cadexsa"
874,3,"Honduras"
874,4,"bethel"
874,5,"dry mill"
874,6,"cadexsa"
874,7,"marcala"
874,8,"JOSE OMAR ACOSTA"
874,9,"69 kg"
874,10,"Instituto HondureAfA+/-o del CafAfA(C)"
874,11,"2016"
874,12,"Catuai"
874,13,"Washed / Wet"
874,14,"Blue-Green"
874,15,"Instituto HondureAfA+/-o del CafAfA(C)"
874,16,"m"
875,1,"Arabica"
875,2,"taylor winch (coffee) ltd."
875,3,"Tanzania, United Republic Of"
875,4,"ngima"
875,5,"dae ltd"
875,6,"volcafe/taylorwinch tanzania ltd"
875,7,"mbinga"
875,8,"Ngima Amcos"
875,9,"60 kg"
875,10,"Tanzanian Coffee Board"
875,11,"2016"
875,12,""
875,13,""
875,14,"Green"
875,15,"Tanzanian Coffee Board"
875,16,"m"
876,1,"Arabica"
876,2,"comercial internacional exportadora, s.a."
876,3,"Nicaragua"
876,4,"santa matilde"
876,5,"dry mill"
876,6,"comercial internacional exportadora, s.a."
876,7,"jinotega"
876,8,"Rolando Lacayo Cardenal"
876,9,"69 kg"
876,10,"Instituto HondureAfA+/-o del CafAfA(C)"
876,11,""
876,12,""
876,13,""
876,14,"Green"
876,15,"Instituto HondureAfA+/-o del CafAfA(C)"
876,16,"m"
877,1,"Arabica"
877,2,"racafe & cia s.c.a"
877,3,"Colombia"
877,4,""
877,5,"bachue"
877,6,"racafe & cia s.c.a"
877,7,"la plata"
877,8,""
877,9,"70 kg"
877,10,"AlmacafAfA(C)"
877,11,"2016"
877,12,""
877,13,""
877,14,""
877,15,"AlmacafAfA(C)"
877,16,"m"
878,1,"Arabica"
878,2,"ipanema coffees"
878,3,"Brazil"
878,4,"rio verde"
878,5,"ipanema comercial e exportadora sa"
878,6,"ipanema coffees"
878,7,"south of minas"
878,8,"Ipanema AgrAfA-cola SA"
878,9,"2 kg"
878,10,"Brazil Specialty Coffee Association"
878,11,"2015/2016"
878,12,"Yellow Bourbon"
878,13,"Natural / Dry"
878,14,"Green"
878,15,"Brazil Specialty Coffee Association"
878,16,"m"
879,1,"Arabica"
879,2,"dae ltd company"
879,3,"Tanzania, United Republic Of"
879,4,"multiple"
879,5,"dae ltd"
879,6,"dae ltd company"
879,7,"mbinga"
879,8,"DAE Ltd"
879,9,"60 kg"
879,10,"Africa Fine Coffee Association"
879,11,"2014"
879,12,"Other"
879,13,"Washed / Wet"
879,14,"Green"
879,15,"Africa Fine Coffee Association"
879,16,"m"
880,1,"Arabica"
880,2,"tembo coffee company ltd"
880,3,"Tanzania, United Republic Of"
880,4,"ilomba 1"
880,5,"tembo coffee company ltd"
880,6,"tembo coffee company ltd"
880,7,"ilomba vilage, mbozi"
880,8,"Tembo Coffee Company Ltd"
880,9,"60 kg"
880,10,"Africa Fine Coffee Association"
880,11,"2013"
880,12,"Other"
880,13,"Washed / Wet"
880,14,"Green"
880,15,"Africa Fine Coffee Association"
880,16,"m"
881,1,"Arabica"
881,2,"ipanema coffees"
881,3,"Brazil"
881,4,"rio verde"
881,5,"ipanema coffees"
881,6,"ipanema coffees"
881,7,"south of minas"
881,8,"Ipanema AgrAfA-cola SA"
881,9,"2 kg"
881,10,"Specialty Coffee Association"
881,11,"2014/2015"
881,12,"Bourbon"
881,13,"Washed / Wet"
881,14,"Green"
881,15,"Specialty Coffee Association"
881,16,"m"
882,1,"Arabica"
882,2,"chris finch"
882,3,"Indonesia"
882,4,""
882,5,""
882,6,"volcafe specialty coffee"
882,7,"bener meriah"
882,8,""
882,9,"4 kg"
882,10,"Specialty Coffee Association"
882,11,"2013"
882,12,"Sumatra"
882,13,"Semi-washed / Semi-pulped"
882,14,"Bluish-Green"
882,15,"Specialty Coffee Association"
882,16,"m"
883,1,"Arabica"
883,2,""
883,3,"Honduras"
883,4,"gran manzana y el aguacate"
883,5,"cigrah sps"
883,6,"cigrah"
883,7,"comayagua"
883,8,"TomAfA!s Sosa, Juan Damaso"
883,9,"1 kg"
883,10,"Instituto HondureAfA+/-o del CafAfA(C)"
883,11,"2014"
883,12,"Caturra"
883,13,"Natural / Dry"
883,14,"Green"
883,15,"Instituto HondureAfA+/-o del CafAfA(C)"
883,16,"m"
884,1,"Arabica"
884,2,"ceca, s.a."
884,3,"Costa Rica"
884,4,"gamboa"
884,5,"beneficio montaAfA+/-as del diamante"
884,6,"ceca,s.a."
884,7,"tarrazu"
884,8,"Martin Gutierrez"
884,9,"69 kg"
884,10,"Specialty Coffee Association of Costa Rica"
884,11,"2013"
884,12,"Caturra"
884,13,"Washed / Wet"
884,14,"Green"
884,15,"Specialty Coffee Association of Costa Rica"
884,16,"m"
885,1,"Arabica"
885,2,"dane loraas"
885,3,"Mexico"
885,4,""
885,5,""
885,6,"sustainable harvest"
885,7,"veracruz"
885,8,"Huatusco"
885,9,"5 lbs"
885,10,"Specialty Coffee Association"
885,11,"2014"
885,12,""
885,13,"Washed / Wet"
885,14,"Green"
885,15,"Specialty Coffee Association"
885,16,"m"
886,1,"Arabica"
886,2,"cqi taiwan icp cqi??????"
886,3,"Taiwan"
886,4,"mu he zi coffee ??????"
886,5,"mu he zi coffee ??????"
886,6,"blossom valley????"
886,7,"changhua baguashan ??????"
886,8,"Zhang ming fu ???"
886,9,"30 kg"
886,10,"Blossom Valley International"
886,11,"2013/2014"
886,12,"Typica"
886,13,"Semi-washed / Semi-pulped"
886,14,"Green"
886,15,"Blossom Valley International"
886,16,"m"
887,1,"Arabica"
887,2,"cqi taiwan icp cqi??????"
887,3,"Taiwan"
887,4,"guo xin ka fei ????"
887,5,"guo xin ka fei ????"
887,6,"blossom valley????"
887,7,"nantou"
887,8,"Wu cai jin ???"
887,9,"30 kg"
887,10,"Blossom Valley International"
887,11,"2013/2014"
887,12,"Typica"
887,13,"Washed / Wet"
887,14,"Green"
887,15,"Blossom Valley International"
887,16,"m"
888,1,"Arabica"
888,2,"fredy gordillo reyes"
888,3,"Mexico"
888,4,"union ramal santa cruz"
888,5,"union ramal santa cruz"
888,6,"union ramal santa cruz spr de ri"
888,7,"la concordia, chiapas"
888,8,"UNION RAMAL SANTA CRUZ"
888,9,"1 kg"
888,10,"AMECAFE"
888,11,"2013"
888,12,"Typica"
888,13,"Washed / Wet"
888,14,"Green"
888,15,"AMECAFE"
888,16,"m"
889,1,"Arabica"
889,2,"juan luis alvarado romero"
889,3,"Guatemala"
889,4,"finca el morito"
889,5,"beneficio el morito"
889,6,"finca el morito"
889,7,"jalapa"
889,8,"CAFE MOLINO MONTERROSO P,J. ROBERTO"
889,9,"69 kg"
889,10,"Asociacion Nacional Del CafAfA(C)"
889,11,"2012"
889,12,"Bourbon"
889,13,"Washed / Wet"
889,14,"Green"
889,15,"Asociacion Nacional Del CafAfA(C)"
889,16,"ft"
890,1,"Arabica"
890,2,"virginia gordillo gordillo"
890,3,"Mexico"
890,4,"finca cafetalera la suiza"
890,5,"municipio monte cristo de guerrero, chiapasmunicipio monte cristo de guerrero"
890,6,"productora agricola y ganadera finca la suiza, s.p.r. de r.l. de c.v."
890,7,"tuxtla gutierrez"
890,8,"PRODUCTORA AGRICOLA Y GANADERA FINCA LA SUIZA"
890,9,"1 kg"
890,10,"AMECAFE"
890,11,"2012"
890,12,"Typica"
890,13,"Washed / Wet"
890,14,"Green"
890,15,"AMECAFE"
890,16,"m"
891,1,"Arabica"
891,2,"jose luis munoz guerrero"
891,3,"Mexico"
891,4,""
891,5,"yajalon, chiapas"
891,6,""
891,7,"yajalon"
891,8,"MAYA BINIK"
891,9,"1 kg"
891,10,"AMECAFE"
891,11,"2012"
891,12,"Bourbon"
891,13,"Washed / Wet"
891,14,"Green"
891,15,"AMECAFE"
891,16,"m"
892,1,"Arabica"
892,2,"christina dusing"
892,3,"Mexico"
892,4,"ucipa santa catarina"
892,5,"ecc beneficio veracruz"
892,6,""
892,7,"veracruz"
892,8,"CESAR SANTIZ LOPEZ"
892,9,"1 kg"
892,10,"AMECAFE"
892,11,"2012"
892,12,"Bourbon"
892,13,"Washed / Wet"
892,14,"Green"
892,15,"AMECAFE"
892,16,"m"
893,1,"Arabica"
893,2,"alfredo bojalil"
893,3,"Mexico"
893,4,"finca nueva linda"
893,5,"la concordia, chiapas"
893,6,"ecomtrading"
893,7,"la concordia, chiapas"
893,8,"OCTAVIO MOGUEL FARRERA"
893,9,"1 kg"
893,10,"AMECAFE"
893,11,"2012"
893,12,"Bourbon"
893,13,"Washed / Wet"
893,14,"Green"
893,15,"AMECAFE"
893,16,"m"
894,1,"Arabica"
894,2,"miguel cortes moreno"
894,3,"Mexico"
894,4,"sacAfAn palma"
894,5,"sacAfAn palma"
894,6,"estrategias constructivas corzu, s.a. de c.v."
894,7,"sacAfAn palma, municipio de chilAfAn, chiapas"
894,8,"ARMANDO GUTIEREZ GUZMAfAN"
894,9,"1 kg"
894,10,"AMECAFE"
894,11,"2012"
894,12,"Caturra"
894,13,"Semi-washed / Semi-pulped"
894,14,"Green"
894,15,"AMECAFE"
894,16,"m"
895,1,"Arabica"
895,2,"kona pacific farmers cooperative"
895,3,"United States (Hawaii)"
895,4,""
895,5,""
895,6,"cqi"
895,7,"kona"
895,8,""
895,9,"100 lbs"
895,10,"Specialty Coffee Association"
895,11,"2012"
895,12,"Hawaiian Kona"
895,13,"Washed / Wet"
